timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,enhanced altitude,cycle length 16,performance condition,wrist heart rate
2023-07-30T10:04:50.000Z,-33.863031,151.161499,186,88,13367.45,29,0.00,4.022,-2.4,8.81,-1,186
2023-07-30T10:04:53.000Z,-33.862922,151.161516,183,86,13379.63,29,0.50,3.891,-2.8,0.00,-1,183
2023-07-30T10:04:55.000Z,-33.862856,151.161525,183,85,13386.95,29,0.50,3.900,-2.8,0.00,-1,183
2023-07-30T10:05:01.000Z,-33.862678,151.161626,184,86,13408.90,28,0.50,3.854,-3.0,0.00,-1,184
2023-07-30T10:05:02.000Z,-33.862656,151.161654,184,86,13412.52,28,0.50,3.863,-3.0,0.00,-1,184
2023-07-30T10:05:08.000Z,-33.862558,151.161849,184,86,13433.52,28,0.50,3.816,-3.0,8.94,-1,184
2023-07-30T10:05:14.000Z,-33.862492,151.162074,184,86,13455.59,28,0.50,3.779,-3.0,0.00,-1,184
2023-07-30T10:05:16.000Z,-33.862470,151.162148,184,85,13462.79,28,0.50,3.770,-3.2,0.00,-1,184
2023-07-30T10:05:22.000Z,-33.862375,151.162354,184,86,13484.66,28,0.50,3.723,-3.2,0.00,-1,184
2023-07-30T10:05:23.000Z,-33.862356,151.162391,184,87,13488.70,28,0.50,3.723,-3.2,0.00,-1,184
2023-07-30T10:05:29.000Z,-33.862232,151.162574,184,87,13510.54,28,0.50,3.723,-3.2,0.00,-1,184
2023-07-30T10:05:30.000Z,-33.862211,151.162605,184,86,13514.19,28,0.50,3.723,-3.2,0.00,-1,184
2023-07-30T10:05:36.000Z,-33.862068,151.162775,184,87,13536.59,28,0.50,3.723,-2.6,0.00,-1,184
2023-07-30T10:05:37.000Z,-33.862043,151.162797,184,87,13539.97,28,0.50,3.723,-2.6,0.00,-1,184
2023-07-30T10:05:43.000Z,-33.861889,151.162917,184,85,13560.40,28,0.50,3.704,-2.0,0.00,-1,184
2023-07-30T10:05:46.000Z,-33.861810,151.162975,184,87,13570.61,28,0.50,3.686,-1.8,0.00,-1,184
2023-07-30T10:05:47.000Z,-33.861787,151.162996,184,86,13573.89,28,0.50,3.676,-1.2,0.00,-1,184
2023-07-30T10:05:52.000Z,-33.861655,151.163088,184,85,13590.78,28,0.50,3.620,-0.2,,-1,184
2023-07-30T10:05:56.000Z,-33.861552,151.163151,184,86,13603.60,28,0.50,3.583,1.2,0.00,-1,184
2023-07-30T10:06:02.000Z,-33.861364,151.163166,184,85,13624.53,28,0.50,3.499,2.2,0.00,-1,184
2023-07-30T10:06:03.000Z,-33.861329,151.163170,184,85,13628.37,28,0.50,3.490,2.4,0.00,-1,184
2023-07-30T10:06:09.000Z,-33.861145,151.163194,185,85,13649.01,28,0.50,3.452,2.8,0.00,-1,185
2023-07-30T10:06:13.000Z,-33.861027,151.163236,185,85,13662.62,28,0.50,3.452,3.2,0.00,-1,185
2023-07-30T10:06:14.000Z,-33.860999,151.163244,186,85,13665.75,28,0.50,3.443,3.2,0.00,-1,186
2023-07-30T10:06:20.000Z,-33.860823,151.163381,186,87,13689.40,28,0.00,3.443,4.2,0.00,-1,186
2023-07-30T10:06:21.000Z,-33.860809,151.163414,186,87,13692.81,28,0.50,3.443,4.2,0.00,-1,186
2023-07-30T10:06:23.000Z,-33.860779,151.163489,185,88,13700.50,28,0.00,3.452,4.2,0.00,-1,185
2023-07-30T10:06:26.000Z,-33.860779,151.163623,186,88,13713.02,28,0.00,3.480,5.0,0.00,-1,186
2023-07-30T10:06:27.000Z,-33.860788,151.163660,186,87,13716.57,28,0.50,3.490,5.4,0.00,-1,186
2023-07-30T10:06:31.000Z,-33.860863,151.163766,186,85,13729.58,28,0.50,3.508,6.2,0.00,-1,186
2023-07-30T10:06:32.000Z,-33.860891,151.163785,186,85,13733.12,28,0.50,3.518,6.4,0.00,-1,186
2023-07-30T10:06:37.000Z,-33.861019,151.163886,186,85,13750.18,28,0.50,3.499,7.6,,-1,186
2023-07-30T10:06:40.000Z,-33.861094,151.163963,187,86,13761.05,28,0.50,3.490,8.4,0.00,-1,187
2023-07-30T10:06:42.000Z,-33.861142,151.164028,187,87,13769.06,28,0.00,3.499,8.6,0.00,-1,187
2023-07-30T10:06:45.000Z,-33.861157,151.164129,187,87,13778.99,28,0.00,3.499,9.2,0.00,-1,187
2023-07-30T10:06:48.000Z,-33.861101,151.164203,187,86,13788.46,28,0.50,3.499,9.8,0.00,-1,187
2023-07-30T10:06:49.000Z,-33.861077,151.164221,187,86,13791.60,28,0.50,3.499,10.0,0.00,-1,187
2023-07-30T10:06:52.000Z,-33.860999,151.164218,186,83,13800.75,28,0.00,3.480,11.0,0.00,-1,186
2023-07-30T10:06:53.000Z,-33.860978,151.164195,186,82,13803.77,28,0.00,3.471,11.0,0.00,-1,186
2023-07-30T10:06:59.000Z,-33.860872,151.164009,187,83,13824.62,28,0.00,3.406,10.8,0.00,-1,187
2023-07-30T10:07:06.000Z,-33.860763,151.163807,187,83,13846.83,28,0.00,3.359,11.2,0.00,-1,187
2023-07-30T10:07:07.000Z,-33.860745,151.163778,187,84,13850.19,28,0.00,3.350,11.2,0.00,-1,187
2023-07-30T10:07:14.000Z,-33.860627,151.163569,186,84,13873.54,28,0.50,3.331,11.4,0.00,-1,186
2023-07-30T10:07:18.000Z,-33.860553,151.163457,185,84,13886.72,28,0.50,3.331,11.4,0.00,-1,185
2023-07-30T10:07:25.000Z,-33.860425,151.163269,185,85,13909.23,28,0.50,3.312,11.0,8.94,-1,185
2023-07-30T10:07:28.000Z,-33.860368,151.163173,185,84,13920.09,28,0.50,3.312,11.0,8.94,-1,185
2023-07-30T10:07:34.000Z,-33.860251,151.162993,185,85,13941.20,28,0.50,3.350,11.0,0.00,-1,185
2023-07-30T10:07:37.000Z,-33.860191,151.162909,184,85,13951.46,28,0.50,3.359,11.2,0.00,-1,184
2023-07-30T10:07:43.000Z,-33.860055,151.162736,184,85,13973.48,28,0.50,3.396,11.2,0.00,-1,184
2023-07-30T10:07:45.000Z,-33.860006,151.162671,184,85,13981.54,28,0.50,3.406,11.2,0.00,-1,184
2023-07-30T10:07:50.000Z,-33.859882,151.162516,183,87,14001.44,28,0.00,3.452,11.4,0.00,-1,183
2023-07-30T10:07:55.000Z,-33.859775,151.162385,184,86,14018.44,28,0.50,3.630,11.4,0.00,-1,184
2023-07-30T10:07:59.000Z,-33.859737,151.162342,184,86,14024.24,28,0.00,1.624,11.8,0.00,-1,184
