timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,enhanced altitude,cycle length 16,performance condition,,wrist heart rate
1060208516,-404046829,1803239863,187,84,475880,22,64,3751,2541,0,-2,2,187
1060208518,-404047048,1803238982,187,85,476591,22,64,3742,2541,0,-2,2,187
1060208524,-404047949,1803236144,187,86,478945,22,64,3751,2543,0,-2,2,187
1060208530,-404048718,1803233592,187,86,481040,22,64,3751,2544,0,-2,2,187
1060208536,-404049978,1803231145,187,86,483268,23,64,3742,2544,894,-2,2,187
1060208539,-404050590,1803229869,187,86,484411,23,64,3732,2544,0,-2,2,187
1060208545,-404051871,1803227455,187,86,486631,23,64,3732,2545,0,-2,2,187
1060208549,-404052649,1803225812,188,85,488097,23,64,3732,2545,0,-2,2,188
1060208555,-404053840,1803223233,188,87,490385,23,0,3723,2545,894,-2,2,188
1060208561,-404054863,1803220630,187,86,492617,23,64,3732,2545,0,-2,2,187
1060208562,-404054993,1803220280,187,86,492914,23,64,3732,2545,0,-2,2,187
1060208567,-404056077,1803217921,187,87,495003,23,0,3732,2544,0,-2,2,187
1060208570,-404056625,1803216436,188,86,496262,23,64,3742,2545,894,-2,2,188
1060208575,-404056915,1803214177,187,85,498055,23,64,3742,2544,0,-2,2,187
1060208580,-404057647,1803211711,188,87,500089,23,0,3742,2543,0,-2,2,188
1060208585,-404058250,1803209106,187,87,502185,23,0,3760,2542,894,-2,2,187
1060208590,-404058703,1803206539,187,87,504215,23,0,3779,2542,0,-2,2,187
1060208592,-404058871,1803205479,187,88,505043,23,0,3788,2541,894,-2,2,187
1060208598,-404059858,1803202839,187,90,507337,23,0,3807,2541,0,-2,2,187
1060208603,-404061006,1803200599,188,86,509386,23,64,3826,2544,0,-2,7,188
1060208606,-404061547,1803199186,187,86,510591,23,64,3835,2544,0,-2,7,187
1060208612,-404062455,1803196397,188,86,512918,23,64,3844,2544,894,-2,2,188
1060208614,-404062724,1803195431,188,86,513702,23,64,3844,2545,894,-2,2,188
1060208620,-404063431,1803192556,188,86,516034,23,64,3854,2543,0,-2,2,188
1060208624,-404064078,1803190748,189,86,517562,23,64,3854,2542,,-2,2,189
1060208628,-404065205,1803188980,190,86,519312,23,64,3854,2542,0,-2,2,190
1060208629,-404065468,1803188565,190,85,519715,23,64,3854,2542,0,-2,2,190
1060208634,-404066820,1803186570,189,85,521720,23,64,3863,2541,0,-2,2,189
1060208635,-404067074,1803186298,190,85,522037,23,64,3863,2541,0,-2,2,190
1060208639,-404068534,1803184733,190,85,523873,23,64,3872,2541,0,-2,2,190
1060208642,-404069547,1803183851,189,85,525036,23,64,3872,2541,0,-2,2,189
1060208647,-404071258,1803182956,190,86,526767,23,64,3872,2542,0,-2,2,190
1060208653,-404073480,1803182279,190,87,528899,23,0,3863,2542,0,-2,2,190
1060208655,-404074237,1803182119,190,86,529613,23,0,3863,2542,0,-2,2,190
1060208661,-404076555,1803181753,189,85,531793,23,64,3844,2541,,-2,2,189
1060208663,-404077393,1803181711,189,85,532573,23,64,3835,2541,,-2,2,189
1060208669,-404079777,1803182115,188,84,534815,23,64,3816,2540,,-2,2,188
1060208672,-404080968,1803182598,188,85,535984,23,64,3807,2540,0,-2,2,188
1060208678,-404083151,1803183911,188,85,538255,23,64,3798,2540,0,-2,2,188
1060208680,-404083793,1803184353,188,85,538944,23,64,3798,2540,0,-2,2,188
1060208686,-404085775,1803185873,188,86,541134,23,0,3788,2541,0,-2,2,188
1060208689,-404086618,1803186971,187,87,542295,23,0,3779,2541,0,-2,2,187
1060208695,-404088233,1803189061,187,86,544508,23,0,3760,2543,0,-2,2,187
1060208697,-404088649,1803189953,188,85,545301,23,64,3760,2544,0,-2,2,188
1060208703,-404089753,1803192510,188,85,547535,23,64,3751,2544,0,-3,2,188
1060208705,-404090049,1803193374,188,87,548259,23,0,3751,2543,0,-3,2,188
1060208710,-404091103,1803195793,188,86,550380,23,64,3760,2544,881,-3,2,188
1060208711,-404091266,1803196357,189,86,550843,23,0,3760,2544,881,-3,2,189
1060208713,-404091219,1803197401,189,85,551664,23,64,3760,2543,881,-3,2,189
1060208715,-404090806,1803198366,189,86,552506,23,0,3770,2542,0,-3,2,189
1060208720,-404089566,1803200646,189,86,554607,23,64,3854,2541,0,-3,2,189
1060208722,-404089130,1803201543,189,85,555412,23,64,3872,2541,894,-3,2,189
1060208728,-404087772,1803204123,188,85,557782,23,64,3882,2541,0,-3,2,188
1060208730,-404087403,1803205002,188,85,558546,23,64,3891,2541,0,-3,2,188
1060208736,-404086326,1803207706,189,85,560871,23,64,3900,2541,0,-3,2,189
1060208739,-404085878,1803209080,189,86,562014,23,64,3910,2540,,-3,2,189
1060208745,-404084903,1803211804,189,86,564310,23,64,3900,2541,,-3,2,189
1060208749,-404084331,1803213684,189,85,565862,23,64,3891,2541,0,-3,2,189
1060208755,-404083720,1803216420,188,86,568057,23,64,3854,2540,0,-3,2,188
1060208758,-404083428,1803217899,188,86,569235,23,64,3844,2540,0,-3,2,188
1060208760,-404083265,1803218849,188,86,569989,24,64,3835,2540,0,-3,2,188
1060208766,-404082746,1803221703,188,86,572255,24,64,3844,2541,0,-3,2,188
1060208767,-404082665,1803222174,188,86,572628,24,64,3844,2541,0,-3,2,188
1060208773,-404082276,1803224912,187,85,574783,24,64,3835,2541,0,-3,7,187
1060208776,-404082061,1803226261,187,84,575850,24,64,3816,2541,0,-3,2,187
1060208782,-404081826,1803229005,187,86,577996,24,64,3788,2542,894,-3,2,187
1060208784,-404081791,1803229953,187,86,578733,24,64,3779,2542,894,-3,2,187
1060208790,-404081879,1803232750,187,84,580906,24,64,3760,2543,894,-3,2,187
1060208792,-404081819,1803233754,186,84,581687,24,64,3751,2543,0,-3,2,186
1060208797,-404081819,1803236376,187,86,583721,24,64,3760,2543,0,-3,2,187
1060208799,-404081872,1803237428,187,86,584538,24,64,3770,2543,0,-3,2,187
1060208805,-404082143,1803240379,187,85,586842,24,64,3798,2544,0,-3,2,187
1060208808,-404082231,1803242001,187,85,588103,24,64,3816,2544,0,-3,2,187
1060208814,-404082788,1803244799,188,86,590336,24,64,3863,2542,894,-3,2,188
1060208815,-404082863,1803245234,188,86,590681,24,64,3863,2542,,-3,2,188
1060208821,-404083342,1803248212,188,84,593033,24,64,3863,2542,0,-3,2,188
1060208824,-404083577,1803249530,188,86,594080,24,64,3863,2541,0,-3,2,188
1060208830,-404084185,1803252472,188,86,596429,24,64,3854,2541,0,-3,2,188
1060208833,-404084574,1803253815,188,86,597531,24,64,3854,2541,0,-3,2,188
1060208839,-404085344,1803256697,188,86,599877,24,64,3854,2542,,-3,2,188
1060208840,-404085440,1803257175,188,86,600257,24,64,3854,2542,,-3,2,188
1060208844,-404085641,1803258897,188,85,601610,24,64,3854,2541,0,-3,2,188
1060208850,-404086217,1803261726,188,85,603871,24,64,3826,2541,,-3,2,188
1060208851,-404086323,1803262169,189,85,604229,24,64,3816,2541,0,-3,2,189
1060208855,-404087112,1803263859,188,87,605749,24,0,3807,2541,0,-3,2,188
1060208860,-404087752,1803266308,188,87,607742,24,0,3816,2539,0,-3,2,188
1060208865,-404088236,1803268957,189,86,609850,24,64,3835,2540,0,-3,2,189
1060208866,-404088457,1803269418,189,86,610261,24,64,3835,2540,0,-3,2,189
1060208872,-404089706,1803271663,190,85,612356,24,64,3854,2540,0,-3,7,190
1060208874,-404090268,1803272418,190,84,613140,24,64,3854,2540,0,-3,7,190
1060208879,-404091840,1803274321,190,84,615219,24,64,3844,2539,,-3,7,190
1060208882,-404092912,1803275082,190,85,616381,24,64,3844,2538,0,-3,7,190
1060208888,-404095028,1803276183,190,85,618526,24,64,3835,2541,894,-3,7,190
1060208890,-404095718,1803276526,190,85,619220,24,64,3826,2541,0,-3,7,190
1060208896,-404097858,1803277908,190,86,621483,24,64,3798,2542,0,-3,7,190
1060208898,-404098615,1803278360,190,86,622268,24,64,3798,2542,0,-3,7,190
1060208904,-404100757,1803279938,190,85,624606,24,64,3788,2539,0,-3,7,190
1060208905,-404101080,1803280194,190,84,624965,24,64,3798,2539,0,-3,7,190
1060208911,-404102929,1803281819,190,84,627096,24,64,3788,2538,0,-3,7,190
1060208913,-404103471,1803282434,190,84,627788,24,64,3779,2540,0,-3,7,190
1060208920,-404105147,1803284350,190,84,629937,24,64,3714,2545,0,-3,2,190
1060208921,-404105157,1803284691,190,84,630201,24,64,3639,2545,0,-3,2,190
1060208926,-404105047,1803286767,190,84,631844,24,0,3452,2545,0,-3,2,190
1060208931,-404106340,1803288766,189,83,633812,24,0,3508,2541,894,-3,2,189
1060208937,-404108312,1803290389,189,85,636076,24,64,3611,2538,894,-3,2,189
1060208938,-404108651,1803290543,189,85,636414,24,64,3620,2538,894,-3,2,189
1060208941,-404109883,1803291468,188,86,637799,24,64,3648,2539,0,-3,2,188
1060208948,-404112755,1803291050,188,84,639665,24,64,3639,2538,,-3,2,188
1060208949,-404112632,1803291063,188,84,639665,24,64,3630,2538,,-3,2,188
1060208952,-404113923,1803291023,189,85,640825,24,64,3648,2538,0,-3,2,189
1060208955,,,189,86,641188,24,64,3630,2537,,-3,2,189
1060208957,-404115542,1803291195,188,87,642262,24,0,3639,2538,,-3,2,188
1060208959,-404116227,1803290586,188,88,643042,24,0,3667,2537,0,-3,2,188
1060208960,-404116395,1803290172,188,89,643398,24,0,3676,2537,,-3,2,188
1060208962,-404116897,1803289233,188,89,644253,24,64,3732,2537,,-3,2,188
1060208966,-404118128,1803287719,188,86,645907,24,64,3760,2537,,-3,2,188
1060208970,-404119417,1803286920,188,85,647276,24,64,3676,2538,0,-3,2,188
1060208975,-404121474,1803285962,188,86,649337,24,64,3639,2539,,-3,2,188
1060208976,-404122053,1803285573,188,86,649953,24,64,3639,2539,,-3,2,188
1060208981,-404124175,1803283920,189,87,652304,24,0,3667,2538,0,-3,2,189
1060208982,-404124403,1803283616,189,87,652617,24,0,3658,2538,0,-3,2,189
1060208987,-404125996,1803281512,188,87,654829,24,0,3667,2538,0,-3,2,188
1060208988,-404126245,1803281192,188,87,655169,24,0,3667,2538,0,-3,2,188
1060208993,-404127824,1803280178,188,87,656841,24,0,3480,2538,0,-3,2,188
1060208999,-404130130,1803280327,190,85,659096,24,64,3434,2538,,-3,2,190
1060209000,-404130559,1803280647,190,85,659563,24,64,3471,2538,0,-3,2,190
1060209005,-404131351,1803282901,190,83,661530,24,64,3443,2540,0,-3,2,190
1060209010,-404132203,1803284802,190,82,663200,24,0,3424,2543,,-3,2,190
1060209012,-404132451,1803285584,190,82,663847,24,0,3387,2544,,-3,2,190
1060209017,-404133118,1803287708,190,85,665658,24,64,3340,2542,0,-3,2,190
1060209019,-404132528,1803288381,190,85,666367,24,64,3331,2540,0,-3,2,190
1060209025,-404130545,1803289390,190,84,668363,24,64,3322,2540,0,-3,2,190
1060209030,-404128490,1803290350,189,85,670391,24,64,3350,2541,0,-3,2,189
1060209032,-404127757,1803291019,189,85,671247,24,64,3368,2542,,-3,2,189
1060209038,-404125833,1803292218,190,84,673259,24,64,3406,2541,0,-3,2,190
1060209044,-404124727,1803293276,190,85,674280,24,64,3303,2540,0,-3,2,190
1060209050,-404123213,1803294943,189,87,676067,24,0,3266,2539,894,-3,2,189
1060209055,-404121154,1803296084,190,86,678175,24,64,3350,2539,0,-3,2,190
1060209060,-404119163,1803297671,190,85,680391,24,64,3350,2540,0,-3,2,190
1060209061,-404118701,1803298051,190,86,680910,24,64,3406,2540,0,-3,2,190
1060209065,-404116821,1803299531,190,86,682993,24,64,3415,2540,0,-3,2,190
1060209066,-404116476,1803299712,190,86,683342,24,64,3462,2540,0,-3,2,190
1060209068,-404116158,1803299914,189,86,683679,24,64,3480,2539,0,-3,2,189
1060209069,-404115931,1803299993,189,86,683898,24,64,3396,2539,0,-3,2,189
1060209073,-404114242,1803300162,189,83,685450,24,64,3228,2540,0,-3,2,189
1060209078,-404111761,1803300937,189,85,687831,24,64,3424,2540,894,-3,2,189
1060209083,-404109065,1803302488,188,86,690156,24,64,3294,2539,,-3,2,188
1060209088,-404108654,1803305134,189,87,692045,24,0,4012,2539,,-3,2,189
1060209094,-404106494,1803306761,190,87,694424,24,0,3975,2540,0,-3,2,190
1060209099,-404104301,1803308005,190,87,696686,24,0,4133,2540,0,-3,2,190
1060209102,-404102962,1803308751,190,87,698059,24,0,4133,2540,0,-3,2,190
1060209107,-404100810,1803309549,190,86,700157,24,64,4171,2540,894,-3,2,190
1060209111,-404099078,1803310174,191,87,701839,24,0,4189,2540,,-3,2,191
1060209116,-404096957,1803310722,191,87,703857,24,0,4180,2540,0,-3,2,191
1060209120,-404095321,1803311149,191,87,705414,24,0,4217,2541,0,-3,2,191
1060209125,-404093062,1803311614,192,86,707545,24,64,4227,2541,0,-3,2,192
1060209131,-404090752,1803312298,191,86,709757,24,64,4199,2542,0,-3,2,191
1060209137,-404088483,1803312526,191,86,711882,24,64,4152,2542,0,-3,2,191
1060209138,-404088119,1803312552,191,86,712221,24,64,4143,2542,0,-3,2,191
1060209144,-404085535,1803312606,191,86,714626,24,64,3919,2542,0,-3,2,191
1060209146,-404084645,1803312615,191,86,715453,24,64,3928,2542,0,-3,2,191
1060209152,-404082228,1803312657,191,87,717702,24,0,3956,2541,,-3,2,191
1060209154,-404081337,1803312712,191,86,718532,24,64,4022,2541,,-3,2,191
1060209159,-404079069,1803312710,191,87,720641,24,0,4106,2541,0,-3,2,191
1060209162,-404077958,1803313405,191,86,721808,24,64,4106,2541,0,-3,2,191
1060209168,-404075435,1803313591,191,87,724170,24,0,4106,2540,881,-3,2,191
1060209173,-404072746,1803313610,191,91,726668,24,0,4311,2541,,-3,2,191
1060209174,-404072072,1803313617,192,91,727292,24,0,4376,2542,,-3,7,192
1060209178,-404071141,1803313449,191,91,728196,24,0,1894,2543,0,-3,18,191
1060209183,-404071238,1803313656,189,0,728400,24,0,0,2545,,-3,25,189
1060209190,-404071617,1803313781,187,0,729024,24,0,0,2543,0,-3,25,187
1060209193,-404071299,1803313790,187,0,729320,24,0,0,2543,0,-3,25,187
